Province_State,Admin2,Lat,Long_,Date,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
South Dakota,Faulk,45.07082625,-99.14535601,2020-03-31,1,0,0.0,0.0
South Dakota,Hamlin,44.67385954,-97.18829593,2020-03-31,1,0,0.0,0.0
South Dakota,Hughes,44.39091534,-99.99661148,2020-03-31,1,0,0.0,0.0
South Dakota,Hutchinson,43.33449012,-97.75536441,2020-03-31,2,0,0.0,0.0
South Dakota,Kingsbury,44.36956169,-97.4913945,2020-03-31,1,0,1.0,0.0
South Dakota,Lawrence,44.35919441,-103.79294279999999,2020-03-31,6,0,1.0,0.0
South Dakota,Lincoln,43.27841182,-96.72039050000001,2020-03-31,5,0,1.0,0.0
South Dakota,Lyman,43.89522709,-99.85201878,2020-03-31,1,0,0.0,0.0
South Dakota,McCook,43.6742571,-97.36863144,2020-03-31,2,0,0.0,0.0
South Dakota,Marshall,45.75870838,-97.59855639,2020-03-31,1,0,0.0,0.0
South Dakota,Meade,44.56676791,-102.71627409999999,2020-03-31,1,0,0.0,0.0
South Dakota,Minnehaha,43.67441641,-96.7910885,2020-03-31,31,0,3.0,0.0
South Dakota,Pennington,44.0025835,-102.8240777,2020-03-31,5,1,0.0,0.0
South Dakota,Roberts,45.62975048,-96.94672673,2020-03-31,1,0,0.0,0.0
South Dakota,Todd,43.19338568,-100.71955030000001,2020-03-31,1,0,0.0,0.0
South Dakota,Turner,43.3109081,-97.14865776,2020-03-31,1,0,0.0,0.0
South Dakota,Union,42.83112163,-96.6557828,2020-03-31,1,0,0.0,0.0
South Dakota,Yankton,43.00924485,-97.39467635,2020-03-31,6,0,2.0,0.0
Tennessee,Anderson,36.12684348,-84.19965764,2020-03-31,10,0,4.0,0.0
Tennessee,Bedford,35.51123746,-86.45549096,2020-03-31,2,0,1.0,0.0
Tennessee,Benton,36.07110411,-88.06849355,2020-03-31,4,0,1.0,0.0
Tennessee,Bledsoe,35.59942968,-85.20611967,2020-03-31,2,0,0.0,0.0
Tennessee,Blount,35.68938198,-83.92847788,2020-03-31,25,0,16.0,0.0
Tennessee,Bradley,35.15739424,-84.857186,2020-03-31,10,0,2.0,0.0
Tennessee,Campbell,36.40355516,-84.15108559999999,2020-03-31,4,0,0.0,0.0
Tennessee,Cannon,35.80990797,-86.05738983,2020-03-31,3,0,0.0,0.0
Tennessee,Carroll,35.97366108,-88.45189331,2020-03-31,5,0,0.0,0.0
Tennessee,Carter,36.28969086,-82.12588974,2020-03-31,1,0,0.0,0.0
Tennessee,Cheatham,36.26136216,-87.08903581,2020-03-31,10,0,2.0,0.0
Tennessee,Chester,35.42527478,-88.6095842,2020-03-31,3,0,1.0,0.0
Tennessee,Claiborne,36.48319149,-83.65947309,2020-03-31,2,0,0.0,0.0
Tennessee,Cocke,35.9278914,-83.11828725,2020-03-31,1,0,0.0,0.0
Tennessee,Coffee,35.49090731,-86.07311784,2020-03-31,1,0,0.0,0.0
Tennessee,Cumberland,35.95271721,-84.99840585,2020-03-31,11,0,2.0,0.0
Tennessee,Davidson,36.17007426,-86.78646056,2020-03-31,541,3,98.0,0.0
Tennessee,DeKalb,35.97616272,-85.83689361,2020-03-31,4,0,1.0,0.0
Tennessee,Dickson,36.14669837,-87.35891709,2020-03-31,17,0,6.0,0.0
Tennessee,Dyer,36.05931946,-89.41542855,2020-03-31,3,0,0.0,0.0
Tennessee,Fayette,35.19615831,-89.41399032,2020-03-31,12,0,2.0,0.0
Tennessee,Fentress,36.38128818,-84.92870012,2020-03-31,1,0,1.0,0.0
Tennessee,Franklin,35.15634626,-86.09201039,2020-03-31,5,0,-1.0,0.0
Tennessee,Gibson,35.99438059,-88.93358327,2020-03-31,6,0,3.0,0.0
Tennessee,Giles,35.20222469,-87.03992678,2020-03-31,3,0,2.0,0.0
Tennessee,Greene,36.17470125,-82.84691273,2020-03-31,12,0,3.0,0.0
Tennessee,Grundy,35.38433717,-85.72142731,2020-03-31,4,0,2.0,0.0
Tennessee,Hamblen,36.21990035,-83.26586179,2020-03-31,2,0,0.0,0.0
Tennessee,Hamilton,35.17670231,-85.16652245,2020-03-31,50,3,15.0,2.0
Tennessee,Hardeman,35.20772017,-88.99161161,2020-03-31,1,0,0.0,0.0
Tennessee,Hardin,35.19732531,-88.18593755,2020-03-31,1,0,0.0,0.0
Tennessee,Hawkins,36.44355426,-82.94885298,2020-03-31,4,0,2.0,0.0
Tennessee,Haywood,35.58332824,-89.28536625,2020-03-31,2,0,0.0,0.0
Tennessee,Henry,36.33160906,-88.30121797,2020-03-31,1,0,0.0,0.0
Tennessee,Houston,36.28872054,-87.71878828,2020-03-31,1,0,-1.0,0.0
Tennessee,Humphreys,36.03958805,-87.77992872,2020-03-31,2,0,2.0,0.0
Tennessee,Jefferson,36.04818632,-83.45148924,2020-03-31,6,0,1.0,0.0
Tennessee,Johnson,36.45523950000001,-81.84886538,2020-03-31,2,0,0.0,0.0
Tennessee,Knox,35.99508821,-83.94635435,2020-03-31,66,1,9.0,0.0
Tennessee,Lawrence,35.21675201,-87.39787695,2020-03-31,2,0,2.0,0.0
Tennessee,Lewis,35.52853208,-87.49022694,2020-03-31,2,0,0.0,0.0
Tennessee,Lincoln,35.13738622,-86.58910106,2020-03-31,1,0,0.0,0.0
Tennessee,Loudon,35.73939663,-84.31145275,2020-03-31,8,0,0.0,0.0
Tennessee,McMinn,35.42812616,-84.61520715,2020-03-31,3,0,0.0,0.0
Tennessee,McNairy,35.17468549,-88.5647812,2020-03-31,1,0,0.0,0.0
Tennessee,Macon,36.53157855,-86.00778595,2020-03-31,4,0,1.0,0.0
Tennessee,Madison,35.61181957,-88.84076036,2020-03-31,5,0,2.0,0.0
Tennessee,Marion,35.12997174,-85.62265895,2020-03-31,5,0,0.0,0.0
Tennessee,Marshall,35.45798777,-86.76420988,2020-03-31,1,0,1.0,0.0
Tennessee,Maury,35.618741299999996,-87.07462444,2020-03-31,15,0,7.0,0.0
Tennessee,Meigs,35.51558739,-84.81482914,2020-03-31,1,0,0.0,0.0
Tennessee,Monroe,35.44550387,-84.24902965,2020-03-31,5,0,2.0,0.0
Tennessee,Montgomery,36.49609412,-87.38550661,2020-03-31,19,0,6.0,0.0
Tennessee,Morgan,36.13248031,-84.64880098,2020-03-31,1,0,0.0,0.0
Tennessee,Obion,36.35732446,-89.14921589,2020-03-31,1,0,0.0,0.0
Tennessee,Overton,36.34117832,-85.28989535,2020-03-31,2,0,0.0,0.0
Tennessee,Perry,35.63708728,-87.86139634,2020-03-31,2,0,0.0,0.0
Tennessee,Putnam,36.14005459,-85.50646123,2020-03-31,24,0,7.0,0.0
Tennessee,Rhea,35.60536161,-84.93076643,2020-03-31,1,0,1.0,0.0
Tennessee,Roane,35.84923189,-84.52458689,2020-03-31,2,0,0.0,0.0
Tennessee,Robertson,36.52454807,-86.87346725,2020-03-31,28,0,3.0,0.0
Tennessee,Rutherford,35.84591405,-86.4107263,2020-03-31,68,0,20.0,0.0
Tennessee,Scott,36.42325673,-84.50360494,2020-03-31,2,0,0.0,0.0
Tennessee,Sequatchie,35.36979721,-85.41022136,2020-03-31,1,0,1.0,0.0
Tennessee,Sevier,35.78077323,-83.52244332,2020-03-31,8,0,2.0,0.0
Tennessee,Shelby,35.1864775,-89.89692423,2020-03-31,428,1,32.0,0.0
Tennessee,Smith,36.25359775,-85.95411046,2020-03-31,2,0,1.0,0.0
Tennessee,Sullivan,36.51240691,-82.30412917,2020-03-31,13,0,5.0,0.0
Tennessee,Sumner,36.46824103,-86.45917204,2020-03-31,184,4,5.0,0.0
Tennessee,Tipton,35.501942,-89.73694895,2020-03-31,21,0,6.0,0.0
Tennessee,Trousdale,36.39026213,-86.16087954,2020-03-31,4,0,3.0,0.0
Tennessee,Unicoi,36.10890856,-82.43709629,2020-03-31,1,0,0.0,0.0
Tennessee,Union,36.28590426,-83.83651902,2020-03-31,1,0,0.0,0.0
Tennessee,Warren,35.672829899999996,-85.77969117,2020-03-31,1,0,1.0,0.0
Tennessee,Washington,36.29472368,-82.49454720000001,2020-03-31,14,0,0.0,0.0
Tennessee,Wayne,35.23868267,-87.78644456,2020-03-31,1,0,1.0,0.0
Tennessee,Weakley,36.29896232,-88.71990865,2020-03-31,1,0,0.0,0.0
Tennessee,White,35.92929884,-85.45591799,2020-03-31,1,0,0.0,0.0
Tennessee,Williamson,35.89099229,-86.89281867,2020-03-31,131,0,30.0,0.0
Tennessee,Wilson,36.15496772,-86.29775884,2020-03-31,39,0,12.0,0.0
Texas,Anderson,31.81534745,-95.65354823,2020-03-31,1,0,1.0,0.0
Texas,Angelina,31.25457347,-94.60901487,2020-03-31,5,0,2.0,0.0
Texas,Atascosa,28.89333001,-98.52730485,2020-03-31,2,0,0.0,0.0
Texas,Austin,29.88548725,-96.27736949,2020-03-31,2,0,0.0,0.0
Texas,Bastrop,30.10370699,-97.31206354,2020-03-31,6,0,0.0,0.0
Texas,Bell,31.03736027,-97.4785025,2020-03-31,44,1,8.0,0.0
Texas,Bexar,29.44928723,-98.52019748,2020-03-31,168,6,11.0,0.0
Texas,Blanco,30.26640707,-98.3999852,2020-03-31,1,0,0.0,0.0
Texas,Bowie,33.44626922,-94.41834132,2020-03-31,9,1,5.0,1.0
Texas,Brazoria,29.18757369,-95.44563172,2020-03-31,95,1,27.0,0.0
Texas,Brazos,30.663644800000004,-96.30205577,2020-03-31,53,2,7.0,0.0
Texas,Brown,31.77430356,-98.99907113,2020-03-31,3,0,0.0,0.0
Texas,Burleson,30.49273808,-96.62158484,2020-03-31,1,0,0.0,0.0
Texas,Burnet,30.78801353,-98.181887,2020-03-31,3,0,0.0,0.0
Texas,Caldwell,29.83668859,-97.61814775,2020-03-31,1,0,0.0,0.0
Texas,Calhoun,28.47048236,-96.61633945,2020-03-31,7,0,1.0,0.0
Texas,Cameron,26.14524221,-97.48140372,2020-03-31,26,0,6.0,0.0
Texas,Cass,33.07499881,-94.34646905,2020-03-31,2,0,0.0,0.0
Texas,Castro,34.53016752,-102.2617243,2020-03-31,8,0,0.0,0.0
Texas,Chambers,29.70972016,-94.67154501,2020-03-31,8,0,3.0,0.0
Texas,Cherokee,31.837258000000002,-95.16559897,2020-03-31,2,0,1.0,0.0
Texas,Collin,33.18820114,-96.57264368,2020-03-31,160,1,26.0,0.0
Texas,Colorado,29.622097999999998,-96.5273805,2020-03-31,2,0,2.0,0.0
Texas,Comal,29.80811278,-98.27647225,2020-03-31,11,2,0.0,0.0
Texas,Comanche,31.94854689,-98.55876441,2020-03-31,2,0,1.0,0.0
Texas,Coryell,31.39078397,-97.79936155,2020-03-31,1,0,0.0,0.0
Texas,Crane,31.43052248,-102.5143314,2020-03-31,2,0,0.0,0.0
Texas,Dallas,32.76670599,-96.77796049999999,2020-03-31,631,13,82.0,2.0
Texas,Dawson,32.74255572,-101.94772420000001,2020-03-31,3,0,0.0,0.0
Texas,Deaf Smith,34.96522957,-102.6054267,2020-03-31,2,0,0.0,0.0
Texas,Denton,33.20521901,-97.11691153,2020-03-31,206,4,41.0,2.0
Texas,DeWitt,29.08101855,-97.35681170000001,2020-03-31,6,0,3.0,0.0
Texas,Donley,34.96517499,-100.8140093,2020-03-31,1,0,1.0,0.0
Texas,Eastland,32.32743996,-98.83243566,2020-03-31,4,0,0.0,0.0
Texas,Ector,31.86898877,-102.54294279999999,2020-03-31,10,0,3.0,0.0
Texas,Ellis,32.34894117,-96.79371841,2020-03-31,20,0,5.0,0.0
Texas,El Paso,31.76980765,-106.23632749999999,2020-03-31,53,0,13.0,0.0
Texas,Erath,32.23602653,-98.21773417,2020-03-31,5,1,2.0,1.0
Texas,Falls,31.25350609,-96.93630086,2020-03-31,1,0,0.0,0.0
Texas,Fannin,33.59564294,-96.10751083,2020-03-31,1,0,0.0,0.0
Texas,Fayette,29.87788372,-96.92076062,2020-03-31,2,0,1.0,0.0
Texas,Fort Bend,29.52704478,-95.77219463,2020-03-31,163,2,44.0,1.0
Texas,Franklin,33.17653242,-95.21917243,2020-03-31,1,0,0.0,0.0
Texas,Gaines,32.74055318,-102.6353295,2020-03-31,1,0,0.0,0.0
Texas,Galveston,29.40167322,-94.90469073,2020-03-31,92,0,22.0,0.0
Texas,Gillespie,30.31824095,-98.94676915,2020-03-31,1,0,1.0,0.0
Texas,Grayson,33.62744998,-96.67753461,2020-03-31,7,0,0.0,0.0
Texas,Gregg,32.47940482,-94.81591935,2020-03-31,5,0,0.0,0.0
Texas,Grimes,30.54579585,-95.98902499,2020-03-31,3,0,1.0,0.0
Texas,Guadalupe,29.58165339,-97.94786822,2020-03-31,15,0,2.0,0.0
Texas,Hale,34.07044901,-101.82681140000001,2020-03-31,1,0,0.0,0.0
Texas,Hardin,30.33364686,-94.38931817,2020-03-31,12,0,3.0,0.0
Texas,Harris,29.85864939,-95.39339521,2020-03-31,680,6,117.0,1.0
Texas,Harrison,32.54935988,-94.36934071,2020-03-31,1,0,0.0,0.0
Texas,Hays,30.05669873,-98.02944344,2020-03-31,38,0,22.0,0.0
Texas,Henderson,32.21128872,-95.85846587,2020-03-31,1,0,0.0,0.0
Texas,Hidalgo,26.39418217,-98.18299696,2020-03-31,38,0,10.0,0.0
Texas,Hill,31.99045053,-97.13423143,2020-03-31,1,0,0.0,0.0
Texas,Hockley,33.60771256,-102.3431676,2020-03-31,7,0,0.0,0.0
Texas,Hood,32.42990927,-97.83242024,2020-03-31,6,0,3.0,0.0
Texas,Hopkins,33.14875072,-95.56351139,2020-03-31,2,0,0.0,0.0
Texas,Hunt,33.12351514,-96.08551032,2020-03-31,4,0,1.0,0.0
Texas,Jackson,28.95472367,-96.57749563,2020-03-31,1,0,0.0,0.0
Texas,Jasper,30.74685667,-94.02667579,2020-03-31,1,0,0.0,0.0
Texas,Jefferson,29.8832777,-94.16434171,2020-03-31,18,1,0.0,0.0
Texas,Johnson,32.37877812,-97.36615819,2020-03-31,8,1,0.0,0.0
Texas,Karnes,28.90705334,-97.85960149,2020-03-31,2,0,0.0,0.0
Texas,Kaufman,32.599141700000004,-96.28734728,2020-03-31,3,0,0.0,0.0
Texas,Kendall,29.94414155,-98.7113588,2020-03-31,7,0,0.0,0.0
Texas,Kerr,30.06040006,-99.34930144,2020-03-31,1,0,1.0,0.0
Texas,Kleberg,27.42435506,-97.69894948,2020-03-31,1,0,0.0,0.0
Texas,Lamar,33.66981763,-95.57404777,2020-03-31,3,0,0.0,0.0
Texas,Lamb,34.06859623,-102.35162890000001,2020-03-31,1,0,0.0,0.0
Texas,Lavaca,29.38508402,-96.93186692,2020-03-31,1,0,0.0,0.0
Texas,Leon,31.29872538,-95.9936328,2020-03-31,1,0,0.0,0.0
Texas,Liberty,30.15152688,-94.81205615,2020-03-31,2,0,0.0,0.0
Texas,Limestone,31.5454767,-96.58095444,2020-03-31,2,0,0.0,0.0
Texas,Live Oak,28.35101362,-98.1246786,2020-03-31,1,0,1.0,0.0
Texas,Llano,30.70645047,-98.68475262,2020-03-31,3,0,0.0,0.0
Texas,Lubbock,33.61008596,-101.82047890000001,2020-03-31,77,1,26.0,0.0
Texas,Lynn,33.17657705,-101.8162849,2020-03-31,2,0,0.0,0.0
Texas,McLennan,31.55255453,-97.20217694,2020-03-31,39,0,3.0,0.0
Texas,Martin,32.30600051,-101.9513518,2020-03-31,1,0,0.0,0.0
Texas,Matagorda,28.81955746,-96.01230294,2020-03-31,21,1,1.0,0.0
Texas,Maverick,28.7429195,-100.3157686,2020-03-31,1,0,0.0,0.0
Texas,Medina,29.355730100000002,-99.11030298,2020-03-31,3,0,0.0,0.0
Texas,Midland,31.86904128,-102.03156820000001,2020-03-31,16,1,3.0,0.0
Texas,Milam,30.78581830000001,-96.97718698,2020-03-31,2,0,0.0,0.0
Texas,Montague,33.67521893,-97.72500958,2020-03-31,1,0,0.0,0.0
Texas,Montgomery,30.30079133,-95.50572772,2020-03-31,93,0,12.0,0.0
Texas,Moore,35.83769242,-101.8930281,2020-03-31,1,0,0.0,0.0
Texas,Morris,33.11304005,-94.73255695,2020-03-31,1,0,0.0,0.0
Texas,Nacogdoches,31.62017125,-94.61803994,2020-03-31,2,0,0.0,0.0
Texas,Navarro,32.04620681,-96.47428766,2020-03-31,3,0,0.0,0.0
Texas,Newton,30.78548982,-93.74408813,2020-03-31,1,0,1.0,0.0
Texas,Nueces,27.736286,-97.5433285,2020-03-31,34,0,12.0,0.0
Texas,Oldham,35.40425596,-102.6027606,2020-03-31,2,1,0.0,0.0
Texas,Orange,30.11879481,-93.89412775,2020-03-31,5,0,0.0,0.0
Texas,Panola,32.163959600000005,-94.30552481,2020-03-31,1,0,1.0,0.0
Texas,Parker,32.77757172,-97.80500621,2020-03-31,4,0,0.0,0.0
Texas,Polk,30.79472531,-94.82766240000001,2020-03-31,4,0,3.0,0.0
Texas,Potter,35.40133773,-101.893964,2020-03-31,8,0,3.0,0.0
Texas,Randall,34.96585996,-101.8971322,2020-03-31,10,0,4.0,0.0
Texas,Robertson,31.02539637,-96.51272246,2020-03-31,2,0,0.0,0.0
Texas,Rockwall,32.89779518,-96.40771592,2020-03-31,5,0,1.0,0.0
Texas,Rusk,32.10773545,-94.76176432,2020-03-31,3,0,0.0,0.0
Texas,San Augustine,31.39457611,-94.17000399,2020-03-31,1,0,1.0,0.0
Texas,San Jacinto,30.57933681,-95.16260304,2020-03-31,1,0,0.0,0.0
Texas,San Patricio,28.00880118,-97.51763891,2020-03-31,2,0,0.0,0.0
Texas,Shelby,31.79211404,-94.14550696,2020-03-31,2,0,0.0,0.0
Texas,Smith,32.37474036,-95.27175679999999,2020-03-31,36,1,4.0,0.0
Texas,Starr,26.56150059,-98.73892358,2020-03-31,2,0,0.0,0.0
Texas,Swisher,34.53028891,-101.73491740000001,2020-03-31,1,0,0.0,0.0
Texas,Tarrant,32.77143818,-97.29101614,2020-03-31,273,1,35.0,0.0
Texas,Taylor,32.30163422,-99.89007449,2020-03-31,14,0,3.0,0.0
Texas,Terry,33.17402785,-102.3354521,2020-03-31,4,0,0.0,0.0
Texas,Tom Green,31.40464436,-100.46244300000001,2020-03-31,9,0,3.0,0.0
Texas,Travis,30.33432034,-97.78535620000001,2020-03-31,244,2,38.0,0.0
Texas,Tyler,30.77031716,-94.37690895,2020-03-31,1,0,1.0,0.0
Texas,Upshur,32.73706798,-94.93999853,2020-03-31,2,0,0.0,0.0
Texas,Uvalde,29.35739637,-99.76229172,2020-03-31,2,0,0.0,0.0
Texas,Val Verde,29.89149232,-101.1525205,2020-03-31,5,0,0.0,0.0
Texas,Van Zandt,32.56483801,-95.83766469,2020-03-31,2,1,0.0,0.0
Texas,Victoria,28.79780988,-96.96813006,2020-03-31,15,0,9.0,0.0
Texas,Walker,30.73872995,-95.57440968,2020-03-31,3,0,0.0,0.0
Texas,Waller,30.01058447,-95.99011759,2020-03-31,3,0,0.0,0.0
Texas,Washington,30.21498498,-96.40946246,2020-03-31,9,0,1.0,0.0
Texas,Webb,27.7610369,-99.33237355,2020-03-31,45,2,10.0,1.0
Texas,Wharton,29.27765923,-96.22319248,2020-03-31,6,0,0.0,0.0
Texas,Wichita,33.98842886,-98.70410340000001,2020-03-31,30,0,2.0,0.0
Texas,Willacy,26.47411727,-97.61535848,2020-03-31,2,0,0.0,0.0
Texas,Williamson,30.64655664,-97.60048540000001,2020-03-31,42,1,5.0,0.0
Texas,Wilson,29.1732598,-98.08693082,2020-03-31,3,0,1.0,0.0
Texas,Wise,33.21570665,-97.65460265,2020-03-31,1,0,0.0,0.0
Texas,Wood,32.78722382,-95.38236368,2020-03-31,1,0,1.0,0.0
Texas,Young,33.17659707,-98.68790885,2020-03-31,1,0,0.0,0.0
Utah,Box Elder,41.52106798,-113.08328159999999,2020-03-31,7,0,0.0,0.0
Utah,Cache,41.72330587,-111.74436670000001,2020-03-31,7,0,7.0,0.0
Utah,Davis,40.99001837,-112.1139997,2020-03-31,84,1,7.0,0.0
Utah,Garfield,37.85447192,-111.4418764,2020-03-31,1,0,1.0,0.0
Utah,Grand,38.98103848,-109.5704487,2020-03-31,1,0,1.0,0.0
Utah,Iron,37.85903620000001,-113.28973810000001,2020-03-31,6,0,6.0,0.0
Utah,Salt Lake,40.66616532,-111.92160109999999,2020-03-31,396,2,36.0,0.0
Utah,San Juan,37.62762978,-109.80337140000002,2020-03-31,4,0,0.0,0.0
Utah,Summit,40.86688146,-110.9535882,2020-03-31,172,0,5.0,0.0
Utah,Tooele,40.44862644,-113.12957150000001,2020-03-31,12,0,3.0,0.0
Utah,Uintah,40.12491499,-109.5174415,2020-03-31,1,0,1.0,0.0
Utah,Utah,40.116672200000004,-111.66576620000001,2020-03-31,70,0,13.0,0.0
Utah,Wasatch,40.33110236,-111.1691419,2020-03-31,50,0,6.0,0.0
Utah,Washington,37.28003525,-113.504698,2020-03-31,14,1,-1.0,0.0
Utah,Weber,41.27116049,-111.9145117,2020-03-31,41,1,2.0,1.0
Vermont,Addison,44.03217337,-73.14130877,2020-03-31,23,0,6.0,0.0
Vermont,Bennington,43.03519828,-73.09048868,2020-03-31,18,0,2.0,0.0
Vermont,Caledonia,44.46548598,-72.10314651,2020-03-31,2,0,0.0,0.0
Vermont,Chittenden,44.46322849,-73.08359212,2020-03-31,152,4,35.0,0.0
Vermont,Franklin,44.85627605,-72.91249563,2020-03-31,13,0,4.0,0.0
Vermont,Lamoille,44.60353043,-72.64356694,2020-03-31,13,0,1.0,0.0
Vermont,Orange,44.00470222,-72.37640104,2020-03-31,4,0,1.0,0.0
Vermont,Orleans,44.82964024,-72.24562697,2020-03-31,7,0,2.0,0.0
Vermont,Rutland,43.57723578,-73.03741676,2020-03-31,6,0,0.0,0.0
Vermont,Washington,44.27343241,-72.61604978,2020-03-31,15,0,3.0,0.0
Vermont,Windham,42.986982,-72.71268875,2020-03-31,11,0,0.0,0.0
Vermont,Windsor,43.58010937,-72.58595157,2020-03-31,18,1,0.0,0.0
Virginia,Accomack,37.76707161,-75.63234615,2020-03-31,7,0,1.0,0.0
Virginia,Albemarle,38.02080697,-78.55481085,2020-03-31,21,0,2.0,0.0
Virginia,Alleghany,37.78636074,-80.00222498,2020-03-31,1,0,0.0,0.0
Virginia,Amelia,37.34081025,-77.98584649,2020-03-31,2,0,1.0,0.0
Virginia,Amherst,37.60308293,-79.14548696,2020-03-31,3,0,0.0,0.0
Virginia,Arlington,38.8767675,-77.10139853,2020-03-31,104,2,18.0,0.0
Virginia,Bedford,37.3080028,-79.5281964,2020-03-31,2,0,0.0,0.0
Virginia,Botetourt,37.55531756,-79.80982182,2020-03-31,5,0,0.0,0.0
Virginia,Brunswick,36.76366949,-77.8593436,2020-03-31,1,0,1.0,0.0
Virginia,Buckingham,37.57242268,-78.52518834,2020-03-31,2,0,2.0,0.0
Virginia,Campbell,37.20553386,-79.09678609,2020-03-31,1,0,1.0,0.0
Virginia,Carroll,36.73066666,-80.73455942,2020-03-31,1,0,1.0,0.0
Virginia,Charles City,37.35358063,-77.05634116,2020-03-31,1,0,0.0,0.0
Virginia,Chesterfield,37.37373208,-77.58680140000001,2020-03-31,43,0,22.0,0.0
Virginia,Culpeper,38.48199985,-77.95630870000002,2020-03-31,3,0,0.0,0.0
Virginia,Fairfax,38.83677558,-77.27565836,2020-03-31,244,2,20.0,0.0
Virginia,Fauquier,38.73564842,-77.80647472,2020-03-31,7,0,1.0,0.0
Virginia,Fluvanna,37.84157909,-78.27715475,2020-03-31,3,0,0.0,0.0
Virginia,Franklin,36.99536167,-79.88023649,2020-03-31,5,0,0.0,0.0
Virginia,Frederick,39.20172582,-78.25974949,2020-03-31,12,0,2.0,0.0
Virginia,Gloucester,37.40809042,-76.53524337,2020-03-31,7,0,0.0,0.0
Virginia,Goochland,37.71714806,-77.90381514,2020-03-31,7,0,1.0,0.0
Virginia,Greene,38.29545894,-78.46525378,2020-03-31,1,0,0.0,0.0
Virginia,Greensville,36.67878901,-77.56351439,2020-03-31,3,0,0.0,0.0
Virginia,Halifax,36.76654925,-78.93512622,2020-03-31,1,0,0.0,0.0
Virginia,Hanover,37.7583355,-77.49464673,2020-03-31,6,0,1.0,0.0
Virginia,Henrico,37.53460572,-77.39326555,2020-03-31,62,2,18.0,0.0
Virginia,Henry,36.68542395,-79.87634026,2020-03-31,1,0,0.0,0.0
Virginia,Isle of Wight,36.90579348,-76.70842863,2020-03-31,4,0,1.0,0.0
Virginia,James City,37.31156958,-76.76950618,2020-03-31,89,2,16.0,0.0
Virginia,King and Queen,37.71044922,-76.88689628,2020-03-31,1,0,1.0,0.0
Virginia,King George,38.26818502,-77.15852768,2020-03-31,3,0,0.0,0.0
Virginia,King William,37.70965316,-77.09384941,2020-03-31,1,0,0.0,0.0
Virginia,Lancaster,37.71889653,-76.46400482,2020-03-31,1,0,0.0,0.0
Virginia,Lee,36.70586667,-83.12606515,2020-03-31,2,0,0.0,0.0
Virginia,Loudoun,39.08990083,-77.63481877,2020-03-31,87,1,26.0,0.0
Virginia,Louisa,37.97850256,-77.96274807,2020-03-31,9,0,1.0,0.0
Virginia,Madison,38.41531222,-78.28220331,2020-03-31,3,0,0.0,0.0
Virginia,Mathews,37.44164146,-76.34098896,2020-03-31,2,0,0.0,0.0
Virginia,Mecklenburg,36.67882005,-78.36131056,2020-03-31,4,0,0.0,0.0
Virginia,Montgomery,37.17746986,-80.37868691,2020-03-31,1,0,0.0,0.0
Virginia,Nelson,37.78790447,-78.88498513,2020-03-31,2,0,0.0,0.0
Virginia,New Kent,37.50694406,-76.99828634,2020-03-31,1,0,0.0,0.0
Virginia,Northampton,37.34062933,-75.87751591,2020-03-31,1,0,0.0,0.0
Virginia,Northumberland,37.89202088,-76.41949732,2020-03-31,3,0,1.0,0.0
Virginia,Nottoway,37.1435975,-78.05065922,2020-03-31,1,0,0.0,0.0
Virginia,Orange,38.24530219,-78.01560400000002,2020-03-31,2,0,1.0,0.0
Virginia,Page,38.61807452,-78.48797204,2020-03-31,1,0,1.0,0.0
Virginia,Pittsylvania,36.81980341,-79.39731264,2020-03-31,1,0,0.0,0.0
Virginia,Powhatan,37.55016038,-77.91267882,2020-03-31,4,0,1.0,0.0
Virginia,Prince Edward,37.22554789,-78.43597949,2020-03-31,2,0,0.0,0.0
Virginia,Prince George,37.18497668,-77.22922187,2020-03-31,7,0,2.0,0.0
Virginia,Prince William,38.70916224,-77.48713689,2020-03-31,94,1,15.0,0.0
Virginia,Roanoke,37.26865804,-80.06396753,2020-03-31,3,0,1.0,0.0
Virginia,Rockbridge,37.81204314,-79.44605905,2020-03-31,2,0,0.0,0.0
Virginia,Rockingham,38.51006137,-78.87260325,2020-03-31,5,0,0.0,0.0
Virginia,Shenandoah,38.85905135,-78.56813762,2020-03-31,7,0,1.0,0.0
Virginia,Smyth,36.84455636,-81.53344948,2020-03-31,1,0,0.0,0.0
Virginia,Southampton,36.72231125,-77.10642712,2020-03-31,1,0,0.0,0.0
Virginia,Spotsylvania,38.18574462,-77.655399,2020-03-31,7,0,1.0,0.0
Virginia,Stafford,38.41758738,-77.45917053,2020-03-31,24,0,4.0,0.0
Virginia,Surry,37.11781893,-76.88450012,2020-03-31,1,0,1.0,0.0
Virginia,Tazewell,37.12191123,-81.56685568,2020-03-31,2,0,0.0,0.0
Virginia,Warren,38.90847745,-78.20280433,2020-03-31,3,0,1.0,0.0
Virginia,Washington,36.72341572,-81.95666289,2020-03-31,2,0,0.0,0.0
Virginia,Wythe,36.91582035,-81.07834059,2020-03-31,1,0,0.0,0.0
Virginia,York,37.24374789,-76.54412815,2020-03-31,14,1,3.0,0.0
Virginia,Alexandria,38.814003,-77.08183073,2020-03-31,30,0,4.0,0.0
Virginia,Bristol,36.616302399999995,-82.16359122,2020-03-31,1,0,0.0,0.0
Virginia,Charlottesville,38.03527919,-78.48569588,2020-03-31,14,0,1.0,0.0
